transaction_id,customer_id,items,date,time,persona,customer_loyalty,store_location,payment_method
TXN_000539,CUST_0027,Adidas Track Pants;Dumbbells;Face Cream,2025-01-26,12:17,Fashion Conscious,regular,Store A,Cash
TXN_000540,CUST_0088,Polo Ralph Lauren Shirt,2025-02-13,20:11,Fashion Conscious,regular,Store A,Mobile Payment
TXN_000541,CUST_0224,History Book,2025-05-07,11:22,Book Lover,regular,Online,Cash
TXN_000542,CUST_0078,Graphics Card RTX 4070;Dell XPS 13,2025-02-05,08:48,Tech Enthusiast,new,Store C,Debit Card
TXN_000543,CUST_0188,Coffee Maker,2025-06-16,14:33,General Shopper,new,Store C,Mobile Payment
TXN_000544,CUST_0076,Surfboard;Running Shoes,2025-07-02,22:02,Fitness Enthusiast,regular,Online,Cash
TXN_000545,CUST_0244,Dumbbells,2025-04-16,18:41,Fashion Conscious,new,Online,Mobile Payment
TXN_000546,CUST_0221,BBQ Grill;Rice Cooker;Instant Pot;Air Fryer;Solar Lights;Microwave;Garden Hose;Fruits;Nuts Mix;Yogurt;Peanut Butter;Plant Fertilizer;Salmon;Lawn Mower;Bread,2025-03-27,13:16,Home Cook,new,Store C,Cash
TXN_000547,CUST_0189,Science Fiction Novel;Cookbook;Salmon;Fruits;Magazine,2025-07-08,16:38,Book Lover,vip,Online,Debit Card
TXN_000548,CUST_0157,Honey;Microwave;Food Processor;BBQ Grill;Tomato Sauce;Patio Umbrella;Vegetables,2025-03-20,11:10,Home Cook,new,Store C,Credit Card
TXN_000549,CUST_0045,Fishing Rod;Yoga Mat;Surfboard;Hair Dryer;Vitamins,2025-03-23,08:09,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000550,CUST_0050,Milk;Protein Bars;Outdoor Furniture;Garden Hose;Microwave;Green Tea,2025-02-15,21:00,Home Cook,vip,Store B,Mobile Payment
TXN_000551,CUST_0132,Peanut Butter;Blender;Rice Cooker;Plant Fertilizer;Garden Hose;Toaster;Stand Mixer,2025-05-08,14:45,Home Cook,regular,Store A,Credit Card
TXN_000552,CUST_0063,Water Bottle;Shampoo;Snowboard;Body Wash;Skincare Set;Science Fiction Novel;Romance Novel,2025-03-25,13:24,General Shopper,new,Store A,Debit Card
TXN_000553,CUST_0036,Protein Bars;The Da Vinci Code;The Great Gatsby;Nuts Mix,2025-03-27,11:54,Book Lover,vip,Online,Debit Card
TXN_000554,CUST_0009,Nuts Mix;Yogurt;Game of Thrones;Protein Bars;Biography;Harry Potter Series;The Da Vinci Code;History Book,2025-06-06,08:26,Book Lover,vip,Online,Debit Card
TXN_000555,CUST_0072,Samsung Watch;PlayStation 5;AirPods Pro,2025-04-10,14:17,Tech Enthusiast,regular,Store C,Debit Card
TXN_000556,CUST_0198,Cereal,2025-04-26,11:48,Home Cook,regular,Store C,Debit Card
TXN_000557,CUST_0180,Food Processor;Stand Mixer;Air Fryer;Rice;Salmon;Rice Cooker;Garden Tools Set;Peanut Butter,2025-07-22,06:44,Home Cook,new,Store C,Credit Card
TXN_000558,CUST_0082,Kindle;Gaming Mouse;PlayStation 5;Sony WH-1000XM5;MacBook Pro,2025-03-12,11:13,Tech Enthusiast,new,Store B,Credit Card
TXN_000559,CUST_0001,Hair Dryer;Makeup Kit;Calvin Klein Underwear,2025-04-06,13:11,Fashion Conscious,vip,Store C,Credit Card
TXN_000560,CUST_0035,Tennis Balls;Hiking Boots,2025-04-02,19:46,Fitness Enthusiast,vip,Store C,Mobile Payment
TXN_000561,CUST_0107,Samsung Watch;Nintendo Switch;Microsoft Surface;Gaming Keyboard,2025-04-26,21:18,Tech Enthusiast,regular,Store B,Debit Card
TXN_000562,CUST_0120,Solar Lights;Green Tea;Rice Cooker;Electric Kettle;Toaster;Cereal;Flower Pots;Outdoor Furniture;Chicken Breast;Protein Bars,2025-01-31,08:47,Home Cook,regular,Store C,Debit Card
TXN_000563,CUST_0005,Rice Cooker;Vacuum Cleaner;Garden Tools Set;Outdoor Furniture;Garden Hose;Olive Oil;Organic Coffee;Milk;Flower Pots;Instant Pot;Solar Lights,2025-02-19,12:44,Home Cook,vip,Store C,Credit Card
TXN_000564,CUST_0050,Bread;Patio Umbrella;Quinoa;Vegetables,2025-03-12,09:15,Home Cook,vip,Store B,Cash
TXN_000565,CUST_0015,Toothpaste;Body Wash;Deodorant;Converse All Stars;Uniqlo Sweater;Resistance Bands;Dumbbells,2025-05-14,17:31,Fashion Conscious,new,Store A,Debit Card
TXN_000566,CUST_0036,Honey;Tomato Sauce;Eggs;Organic Coffee,2025-04-19,12:24,Book Lover,vip,Store B,Debit Card
TXN_000567,CUST_0232,Calvin Klein Underwear;Shampoo;Champion Hoodie;Levi's Jeans;Vitamins;Dumbbells;Protein Powder,2025-03-06,18:44,Fashion Conscious,vip,Store C,Credit Card
TXN_000568,CUST_0045,Snowboard,2025-07-03,15:10,Fitness Enthusiast,regular,Store B,Mobile Payment
TXN_000569,CUST_0051,Adidas Track Pants;Skincare Set;Nike Socks,2025-06-25,06:20,Fashion Conscious,new,Store A,Cash
TXN_000570,CUST_0152,Apple Watch;Graphics Card RTX 4070;Wireless Charger;Nintendo Switch;MacBook Pro;AirPods Pro;Kindle;Webcam,2025-03-06,08:41,Tech Enthusiast,vip,Store A,Debit Card
TXN_000571,CUST_0113,Tennis Balls;Face Cream,2025-03-10,23:12,Fitness Enthusiast,regular,Online,Credit Card
TXN_000572,CUST_0183,Pride and Prejudice;Game of Thrones;History Book,2025-04-06,13:03,Book Lover,vip,Store C,Debit Card
TXN_000573,CUST_0154,The Da Vinci Code;Romance Novel;Science Fiction Novel;Self-Help Book,2025-03-15,15:02,General Shopper,vip,Store A,Credit Card
TXN_000574,CUST_0022,Electric Toothbrush;Surfboard,2025-05-14,16:26,Fitness Enthusiast,regular,Store A,Credit Card
TXN_000575,CUST_0178,4K Monitor;Graphics Card RTX 4070;External SSD;Butter,2025-02-21,08:47,Tech Enthusiast,new,Store C,Credit Card
TXN_000576,CUST_0054,Science Fiction Novel;Green Tea,2025-02-06,05:05,Book Lover,regular,Store A,Credit Card
TXN_000577,CUST_0232,Moisturizer;Nike Socks;Yoga Mat;Vans Old Skool,2025-05-21,13:29,Fashion Conscious,vip,Online,Mobile Payment
TXN_000578,CUST_0152,USB-C Cable;iPhone 15;Graphics Card RTX 4070;iPad;Gaming Mouse;Gaming Keyboard;Wireless Charger;Power Bank,2025-05-24,17:19,Tech Enthusiast,vip,Store B,Cash
TXN_000579,CUST_0125,"iPad;External SSD;MacBook Pro;Smart TV 55"";Gaming Mouse;PlayStation 5;4K Monitor;Bluetooth Speaker",2025-05-01,17:02,Tech Enthusiast,new,Store A,Cash
TXN_000580,CUST_0000,Xbox Series X;Kindle;USB-C Cable;iPad Mini,2025-02-12,05:30,Tech Enthusiast,new,Store B,Debit Card
TXN_000581,CUST_0231,Flower Pots;Outdoor Furniture;Solar Lights;Dark Chocolate;Microwave;Milk;Rice;Green Tea;Food Processor,2025-03-15,11:15,Home Cook,vip,Store B,Credit Card
TXN_000582,CUST_0243,Chicken Breast;Honey;Stand Mixer;Flower Pots;Air Fryer;Blender;Food Processor;Nuts Mix;Rice Cooker;Lawn Mower,2025-04-01,10:11,Home Cook,new,Store A,Cash
TXN_000583,CUST_0216,iPhone 15;RAM 16GB,2025-07-07,13:25,Tech Enthusiast,vip,Store B,Mobile Payment
TXN_000584,CUST_0097,Harry Potter Series,2025-05-22,18:47,General Shopper,regular,Store B,Cash
TXN_000585,CUST_0097,Solar Lights;Twilight,2025-06-25,09:47,General Shopper,regular,Store C,Debit Card
TXN_000586,CUST_0128,Bluetooth Speaker;iPhone 15;AirPods Pro;Gaming Keyboard,2025-02-05,07:51,Tech Enthusiast,regular,Online,Debit Card
TXN_000587,CUST_0109,Air Fryer;Microwave;Flower Pots;Fruits;Olive Oil;Salmon;BBQ Grill;Outdoor Furniture;Rice Cooker,2025-07-05,16:54,Home Cook,vip,Store B,Debit Card
TXN_000588,CUST_0023,Butter;Stand Mixer;Rice Cooker;Honey;Chicken Breast;Patio Umbrella,2025-04-24,18:59,Home Cook,new,Online,Debit Card
TXN_000589,CUST_0086,Moisturizer;Soccer Ball;Backpack,2025-05-08,13:40,Fitness Enthusiast,regular,Online,Debit Card
TXN_000590,CUST_0149,Adidas Ultraboost;Toothpaste;Moisturizer;Skincare Set;Ray-Ban Sunglasses;Champion Hoodie,2025-05-24,19:53,Fashion Conscious,vip,Online,Credit Card
TXN_000591,CUST_0099,Body Wash;Hair Dryer;Gap Jeans;Adidas Track Pants;Champion Hoodie;Polo Ralph Lauren Shirt;Face Cream,2025-06-29,11:45,Fashion Conscious,new,Online,Credit Card
TXN_000592,CUST_0162,Microwave;Toaster;Coffee Maker;Power Bank;BBQ Grill,2025-07-08,17:34,General Shopper,new,Online,Credit Card
TXN_000593,CUST_0112,"Xbox Series X;Smart TV 55"";PlayStation 5;USB-C Cable",2025-07-21,07:52,Tech Enthusiast,regular,Store C,Credit Card
TXN_000594,CUST_0051,Adidas Track Pants;Nike Hoodie;Calvin Klein Underwear;Levi's Jeans,2025-06-27,17:26,Fashion Conscious,new,Store B,Debit Card
TXN_000595,CUST_0032,Blender;Quinoa;Rice Cooker;Rice;Dark Chocolate;Plant Fertilizer;Cereal;Fruits;Yogurt;Organic Coffee,2025-05-01,17:17,Home Cook,new,Store C,Debit Card
TXN_000596,CUST_0198,Microwave;Protein Bars;Food Processor;Quinoa;Vegetables;Plant Fertilizer;Cereal,2025-07-04,10:10,Home Cook,regular,Store B,Debit Card
TXN_000597,CUST_0178,Gaming Mouse;Gaming Keyboard;Sony WH-1000XM5;MacBook Pro,2025-05-04,14:02,Tech Enthusiast,new,Store C,Mobile Payment
TXN_000598,CUST_0215,To Kill a Mockingbird,2025-03-19,09:57,Book Lover,vip,Store A,Debit Card
TXN_000599,CUST_0208,Supplement Pills;Water Bottle;Fishing Rod,2025-03-12,21:00,Fitness Enthusiast,regular,Store A,Credit Card
TXN_000600,CUST_0049,Fitness Tracker;Adidas Track Pants;Nike Air Max;Nike Socks;Calvin Klein Underwear;Polo Ralph Lauren Shirt;Gap Jeans,2025-07-16,14:37,Fashion Conscious,new,Online,Debit Card
TXN_000601,CUST_0177,Apple Watch;Kindle,2025-04-09,19:54,Tech Enthusiast,regular,Online,Cash
TXN_000602,CUST_0097,1984;Art Book;The Great Gatsby;The Da Vinci Code;Orange Juice,2025-06-09,11:01,General Shopper,regular,Online,Credit Card
TXN_000603,CUST_0124,Mountain Bike,2025-05-28,10:18,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000604,CUST_0111,Nike Socks;Adidas Ultraboost;Dark Chocolate,2025-04-04,16:59,Fashion Conscious,regular,Online,Credit Card
TXN_000605,CUST_0052,Chicken Breast;Twilight,2025-06-16,15:01,Book Lover,new,Online,Credit Card
TXN_000606,CUST_0052,Cheese;Game of Thrones;Orange Juice;Harry Potter Series,2025-05-21,12:10,Book Lover,new,Store A,Credit Card
TXN_000607,CUST_0007,iPad;Kindle;Samsung Galaxy S24,2025-05-15,16:56,Tech Enthusiast,new,Online,Debit Card
TXN_000608,CUST_0231,Tomato Sauce;Cereal;Solar Lights;Instant Pot;Eggs;Bread;Air Fryer;Protein Bars;Outdoor Furniture,2025-07-05,18:02,Home Cook,vip,Online,Credit Card
TXN_000609,CUST_0033,Moisturizer;Sunscreen;Bike Helmet,2025-06-15,18:19,Fitness Enthusiast,regular,Store C,Debit Card
TXN_000610,CUST_0093,Vans Old Skool;Nike Socks;Milk,2025-06-25,05:19,Fashion Conscious,regular,Store A,Credit Card
TXN_000611,CUST_0212,Blender;Vacuum Cleaner;Quinoa;Tomato Sauce,2025-04-10,10:17,Home Cook,regular,Store A,Debit Card
TXN_000612,CUST_0092,Butter,2025-06-04,16:18,Book Lover,vip,Store C,Debit Card
TXN_000613,CUST_0193,Game of Thrones;Harry Potter Series;History Book;To Kill a Mockingbird;Biography;The Great Gatsby;Magazine;1984,2025-05-15,12:52,General Shopper,regular,Store C,Credit Card
TXN_000614,CUST_0098,Eggs,2025-04-27,15:32,Home Cook,new,Store C,Credit Card
TXN_000615,CUST_0214,Samsung Watch;RAM 16GB,2025-03-14,16:03,Tech Enthusiast,regular,Store A,Credit Card
TXN_000616,CUST_0144,Lawn Mower;Dark Chocolate;Coffee Maker;Nuts Mix;Olive Oil;Blender;Plant Fertilizer;Patio Umbrella,2025-06-30,15:23,Home Cook,new,Online,Cash
TXN_000617,CUST_0011,Olive Oil;Pasta;Bread;Nuts Mix,2025-07-09,13:24,Home Cook,vip,Store B,Cash
TXN_000618,CUST_0002,Pride and Prejudice;The Great Gatsby,2025-02-01,10:55,Book Lover,new,Online,Debit Card
TXN_000619,CUST_0128,Nintendo Switch;4K Monitor;Gaming Keyboard;Samsung Galaxy S24;Sony WH-1000XM5;PlayStation 5;MacBook Pro,2025-07-09,12:06,Tech Enthusiast,regular,Store B,Debit Card
TXN_000620,CUST_0153,Ray-Ban Sunglasses,2025-01-31,14:06,Fashion Conscious,new,Store A,Credit Card
TXN_000621,CUST_0029,USB-C Cable;iPad,2025-05-12,07:12,Tech Enthusiast,vip,Online,Credit Card
TXN_000622,CUST_0234,"Power Bank;Dell XPS 13;Smart TV 55"";iPad Mini",2025-03-07,00:44,Tech Enthusiast,regular,Store C,Credit Card
TXN_000623,CUST_0037,Game of Thrones;Cheese;Honey,2025-02-20,18:02,Book Lover,new,Store A,Debit Card
TXN_000624,CUST_0143,Quinoa;Fruits,2025-02-25,15:46,Home Cook,regular,Store A,Debit Card
TXN_000625,CUST_0107,Wireless Charger;External SSD,2025-01-28,11:52,Tech Enthusiast,regular,Online,Credit Card
TXN_000626,CUST_0060,Nike Socks;Resistance Bands;Conditioner;Hair Dryer;Moisturizer;Perfume,2025-06-26,03:00,Fashion Conscious,regular,Store B,Mobile Payment
TXN_000627,CUST_0085,Fitness Tracker;Hair Dryer,2025-02-09,17:30,Fitness Enthusiast,new,Store B,Credit Card
TXN_000628,CUST_0136,Toothpaste;Deodorant;Nike Socks,2025-02-23,14:24,Fashion Conscious,regular,Store C,Credit Card
TXN_000629,CUST_0106,Plant Fertilizer;Fruits;Stand Mixer;Instant Pot;Air Fryer;Toaster;Yogurt;Dark Chocolate;Lawn Mower,2025-07-17,11:22,General Shopper,regular,Store B,Credit Card
TXN_000630,CUST_0165,Gaming Mouse;Samsung Galaxy S24;Gaming Keyboard;Honey;Vegetables;Protein Bars,2025-06-07,12:02,General Shopper,regular,Store C,Debit Card
TXN_000631,CUST_0106,Camping Tent,2025-07-09,10:33,General Shopper,regular,Store B,Cash
TXN_000632,CUST_0099,Polo Ralph Lauren Shirt;H&M T-Shirt;Vitamins;Ray-Ban Sunglasses;Skincare Set;Hair Dryer,2025-04-30,09:14,Fashion Conscious,new,Store C,Credit Card
TXN_000633,CUST_0084,iPad Mini;iPhone 15;Xbox Series X;Dell XPS 13;MacBook Pro;Tomato Sauce,2025-05-21,17:24,Tech Enthusiast,new,Store B,Mobile Payment
TXN_000634,CUST_0086,Water Bottle;Body Wash;Vitamins;Soccer Ball;Running Shoes,2025-03-12,17:20,Fitness Enthusiast,regular,Store B,Credit Card
TXN_000635,CUST_0089,Sunscreen,2025-03-13,18:01,Fashion Conscious,new,Store B,Cash
TXN_000636,CUST_0094,Green Tea;Nuts Mix;Tomato Sauce,2025-06-13,12:55,Book Lover,regular,Store C,Credit Card
TXN_000637,CUST_0134,Cereal,2025-06-16,14:07,Book Lover,regular,Online,Mobile Payment
TXN_000638,CUST_0170,To Kill a Mockingbird;Quinoa;Twilight;Mystery Novel,2025-04-02,15:05,Book Lover,regular,Store B,Mobile Payment
TXN_000639,CUST_0121,Uniqlo Sweater;Shampoo,2025-07-18,08:18,Fashion Conscious,new,Store A,Debit Card
TXN_000640,CUST_0226,Backpack;Body Wash;Gym Bag;Ski Equipment,2025-02-14,13:39,Fitness Enthusiast,new,Store A,Mobile Payment
TXN_000641,CUST_0049,Champion Hoodie;Moisturizer,2025-07-09,16:11,Fashion Conscious,new,Store A,Debit Card
TXN_000642,CUST_0171,Cereal;Rice;Green Tea;Rice Cooker;Peanut Butter;Eggs;Bread;Olive Oil;BBQ Grill;Salmon;Coffee Maker;Protein Bars,2025-06-07,07:16,Home Cook,regular,Store C,Credit Card
TXN_000643,CUST_0122,Garden Hose;Stand Mixer;Air Fryer;Cheese;Pasta;Chicken Breast;Milk;Olive Oil;Quinoa;BBQ Grill;Vegetables;Food Processor,2025-07-19,20:22,Home Cook,new,Online,Debit Card
TXN_000644,CUST_0133,Salmon;Tomato Sauce;Kindle;Protein Bars,2025-05-24,16:18,General Shopper,new,Store B,Debit Card
TXN_000645,CUST_0035,Soccer Ball;Sunscreen;Yoga Mat,2025-07-03,15:47,Fitness Enthusiast,vip,Online,Debit Card
TXN_000646,CUST_0119,Makeup Kit;Converse All Stars;Resistance Bands,2025-01-26,17:36,Fashion Conscious,vip,Store A,Credit Card
TXN_000647,CUST_0219,Olive Oil;Cheese;Orange Juice;Electric Kettle;Outdoor Furniture;Honey;Dark Chocolate;Peanut Butter;Organic Coffee;Protein Bars,2025-04-12,14:59,Home Cook,new,Store C,Debit Card
TXN_000648,CUST_0060,Nike Hoodie,2025-07-16,18:00,Fashion Conscious,regular,Online,Debit Card
TXN_000649,CUST_0159,Microsoft Surface;Bluetooth Speaker;4K Monitor;iPhone 15;iPad Mini;Kindle,2025-05-10,17:21,Tech Enthusiast,vip,Store C,Debit Card
TXN_000650,CUST_0089,Polo Ralph Lauren Shirt;Tommy Hilfiger Jacket;Ray-Ban Sunglasses;Champion Hoodie;Calvin Klein Underwear,2025-07-21,12:40,Fashion Conscious,new,Online,Credit Card
TXN_000651,CUST_0052,The Great Gatsby,2025-05-23,19:29,Book Lover,new,Store B,Debit Card
TXN_000652,CUST_0071,Dark Chocolate;Olive Oil;Pasta;Plant Fertilizer;Lawn Mower;Instant Pot;Protein Bars;Blender;Peanut Butter,2025-03-30,20:27,Home Cook,regular,Online,Credit Card
TXN_000653,CUST_0062,The Da Vinci Code;Tomato Sauce,2025-07-06,12:57,Book Lover,regular,Online,Debit Card
TXN_000654,CUST_0175,Moisturizer;Toothpaste;Conditioner;Golf Balls,2025-02-08,17:37,Fitness Enthusiast,regular,Store B,Debit Card
TXN_000655,CUST_0184,Honey;Yogurt;Garden Tools Set;Peanut Butter;Toaster;Nuts Mix;Microwave;Flower Pots,2025-07-22,07:37,Home Cook,vip,Store C,Credit Card
TXN_000656,CUST_0077,Food Processor;Organic Coffee;Protein Bars;Instant Pot;Air Fryer;Eggs;Fruits;Toaster;Coffee Maker;Electric Kettle;Garden Tools Set,2025-05-14,17:55,Home Cook,new,Online,Credit Card
TXN_000657,CUST_0075,Plant Fertilizer;Pasta;Toaster;Honey;Solar Lights;Dark Chocolate;Rice;Quinoa;Lawn Mower;Tomato Sauce;Fruits,2025-03-10,09:49,Home Cook,vip,Store C,Credit Card
TXN_000658,CUST_0048,Flower Pots;Blender;Plant Fertilizer;Patio Umbrella;Yogurt;Pasta;Garden Tools Set;Electric Kettle;Garden Hose;Chicken Breast;Food Processor;Olive Oil,2025-01-29,20:41,Home Cook,vip,Online,Credit Card
TXN_000659,CUST_0122,Electric Kettle;Peanut Butter;Cereal;Stand Mixer;Food Processor;Air Fryer;Butter;Honey;Quinoa;Pasta,2025-02-20,14:30,Home Cook,new,Store C,Mobile Payment
TXN_000660,CUST_0020,Webcam;Apple Watch;Chicken Breast,2025-04-24,14:09,Tech Enthusiast,vip,Store C,Cash
TXN_000661,CUST_0101,Dumbbells;Face Cream;Supplement Pills;Body Wash;Levi's Jeans;H&M T-Shirt,2025-07-23,12:31,Fashion Conscious,new,Store A,Credit Card
TXN_000662,CUST_0049,Vitamins;Under Armour T-Shirt;Calvin Klein Underwear,2025-07-06,12:13,Fashion Conscious,new,Store C,Credit Card
TXN_000663,CUST_0112,Kindle,2025-07-03,09:12,Tech Enthusiast,regular,Store B,Cash
TXN_000664,CUST_0064,Vitamins;Sunscreen;Resistance Bands;Yoga Mat;Moisturizer;Under Armour T-Shirt;Supplement Pills,2025-04-26,16:55,Fashion Conscious,regular,Store A,Credit Card
TXN_000665,CUST_0168,Face Cream;Supplement Pills;Resistance Bands;Tommy Hilfiger Jacket,2025-07-02,18:38,Fashion Conscious,new,Store C,Cash
TXN_000666,CUST_0007,Nintendo Switch;External SSD,2025-07-23,18:16,Tech Enthusiast,new,Store B,Debit Card
TXN_000667,CUST_0095,4K Monitor;Power Bank;Webcam,2025-03-12,08:40,Tech Enthusiast,regular,Online,Debit Card
TXN_000668,CUST_0185,Fitness Tracker;Zara Dress;Vitamins;Calvin Klein Underwear;Levi's Jeans;Salmon,2025-03-20,09:41,Fashion Conscious,regular,Online,Debit Card
TXN_000669,CUST_0104,"AirPods Pro;Smart TV 55"";Apple Watch",2025-06-25,20:41,Tech Enthusiast,regular,Store B,Cash
TXN_000670,CUST_0241,Self-Help Book;Vegetables;Cookbook;1984;Art Book;Olive Oil,2025-01-31,16:43,Book Lover,vip,Store A,Debit Card
TXN_000671,CUST_0082,Gaming Keyboard,2025-05-22,15:28,Tech Enthusiast,new,Store A,Mobile Payment
TXN_000672,CUST_0011,Flower Pots;Butter;Nuts Mix;Cheese;Bread;Organic Coffee;Peanut Butter;Orange Juice;Salmon;Green Tea;Fruits;Air Fryer,2025-05-28,10:36,Home Cook,vip,Store B,Credit Card
TXN_000673,CUST_0182,Fitness Tracker;Gap Jeans;Makeup Kit;Supplement Pills;Adidas Track Pants;H&M T-Shirt,2025-04-20,22:19,Fashion Conscious,regular,Store B,Mobile Payment
TXN_000674,CUST_0246,Uniqlo Sweater;Calvin Klein Underwear;Electric Toothbrush;Nike Air Max;Vans Old Skool;Makeup Kit;Nike Socks;Body Wash,2025-05-30,02:29,Fashion Conscious,vip,Store A,Mobile Payment
TXN_000675,CUST_0067,Stand Mixer;BBQ Grill;Food Processor,2025-05-21,09:06,Home Cook,regular,Store B,Mobile Payment
TXN_000676,CUST_0100,Calvin Klein Underwear;Dumbbells,2025-03-22,12:09,Fashion Conscious,new,Store B,Debit Card
TXN_000677,CUST_0120,Bread;Garden Tools Set;Toaster;Coffee Maker;Vacuum Cleaner;Flower Pots;Rice Cooker,2025-06-20,18:52,Home Cook,regular,Store B,Credit Card
TXN_000678,CUST_0081,Milk;Tomato Sauce;Honey;Nuts Mix,2025-01-28,14:10,Home Cook,vip,Online,Credit Card
TXN_000679,CUST_0197,Webcam;Gaming Mouse;Gaming Keyboard;iPad Mini;Bluetooth Speaker;Samsung Watch,2025-04-09,16:07,Tech Enthusiast,vip,Store B,Credit Card
TXN_000680,CUST_0158,Resistance Bands;Body Wash;Nike Socks;Skincare Set;Vans Old Skool,2025-03-04,13:51,Fashion Conscious,vip,Online,Mobile Payment
TXN_000681,CUST_0218,Hair Dryer;Vitamins;Swimming Goggles;Bike Helmet;Golf Balls,2025-05-29,09:50,Fitness Enthusiast,new,Online,Credit Card
TXN_000682,CUST_0099,Supplement Pills;Protein Powder;Adidas Ultraboost;Conditioner;Hair Dryer;Shampoo;Ray-Ban Sunglasses;Perfume;Deodorant,2025-07-12,13:20,Fashion Conscious,new,Store B,Cash
TXN_000683,CUST_0190,Golf Clubs;Electric Toothbrush;Backpack;Fishing Rod;Resistance Bands,2025-07-23,09:23,Fitness Enthusiast,vip,Store C,Debit Card
TXN_000684,CUST_0070,USB-C Cable;Graphics Card RTX 4070,2025-03-15,16:22,Tech Enthusiast,regular,Store C,Mobile Payment
TXN_000685,CUST_0003,Green Tea;Milk;Cheese;Vegetables;Salmon;Outdoor Furniture;Garden Hose;Protein Bars;Solar Lights,2025-05-09,12:02,Home Cook,regular,Store A,Credit Card
TXN_000686,CUST_0015,Nike Socks;Nike Hoodie;Levi's Jeans;Makeup Kit;Body Wash;Shampoo;Polo Ralph Lauren Shirt;Yoga Mat,2025-03-13,03:39,Fashion Conscious,new,Online,Credit Card
TXN_000687,CUST_0062,Yogurt,2025-05-13,08:51,Book Lover,regular,Store C,Credit Card
TXN_000688,CUST_0044,Toothpaste;Swimming Goggles;Resistance Bands,2025-03-19,06:22,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000689,CUST_0184,Rice;Cereal;Solar Lights;Microwave;Coffee Maker;Eggs;Honey;Butter;Yogurt;Blender;Bread,2025-05-01,15:47,Home Cook,vip,Store C,Credit Card
TXN_000690,CUST_0039,Solar Lights;Cheese;Orange Juice;Plant Fertilizer;Microwave;Blender;Chicken Breast;Peanut Butter;Tomato Sauce;Air Fryer;Instant Pot;Protein Bars;Green Tea;Lawn Mower,2025-06-13,10:38,Home Cook,vip,Store C,Debit Card
TXN_000691,CUST_0240,Green Tea;Garden Hose;Lawn Mower;Nuts Mix;Microwave;Patio Umbrella;Blender;Tomato Sauce;Toaster;Instant Pot;Quinoa;Air Fryer;Food Processor,2025-04-28,14:35,Home Cook,regular,Online,Mobile Payment
TXN_000692,CUST_0241,Yogurt,2025-03-20,07:44,Book Lover,vip,Store A,Mobile Payment
TXN_000693,CUST_0040,Rice Cooker;Bread;Garden Hose;Organic Coffee;Instant Pot;Stand Mixer;Lawn Mower;Solar Lights,2025-05-06,14:42,Home Cook,new,Store A,Credit Card
TXN_000694,CUST_0018,AirPods Pro;Xbox Series X,2025-02-17,13:33,Tech Enthusiast,vip,Store A,Credit Card
TXN_000695,CUST_0102,Stand Mixer;Food Processor;Air Fryer;Cheese;Butter;Coffee Maker;Instant Pot,2025-05-24,11:08,Home Cook,new,Store C,Mobile Payment
TXN_000696,CUST_0014,BBQ Grill;Milk,2025-03-13,21:53,Home Cook,vip,Store C,Cash
TXN_000697,CUST_0013,Toothpaste;Makeup Kit,2025-04-02,15:51,Fashion Conscious,regular,Store B,Credit Card
TXN_000698,CUST_0058,Gaming Keyboard;4K Monitor;Microsoft Surface;iPad Mini,2025-04-12,08:15,Tech Enthusiast,regular,Store B,Mobile Payment
TXN_000699,CUST_0194,Nuts Mix;Organic Coffee;Plant Fertilizer;Quinoa;Flower Pots,2025-05-07,17:47,Home Cook,new,Store B,Credit Card
TXN_000700,CUST_0244,Nike Air Max;Uniqlo Sweater;Dumbbells,2025-02-15,15:05,Fashion Conscious,new,Store A,Credit Card
TXN_000701,CUST_0136,Supplement Pills;Protein Powder,2025-04-07,17:03,Fashion Conscious,regular,Store B,Cash
TXN_000702,CUST_0189,Yogurt;Bread,2025-03-09,17:10,Book Lover,vip,Online,Cash
TXN_000703,CUST_0053,Chicken Breast;Milk,2025-03-30,17:36,Book Lover,vip,Store C,Debit Card
TXN_000704,CUST_0012,Tomato Sauce,2025-05-23,16:15,Home Cook,regular,Store B,Mobile Payment
TXN_000705,CUST_0169,Garden Hose;Patio Umbrella;Olive Oil;Garden Tools Set;Instant Pot;Milk,2025-05-29,20:46,Home Cook,new,Store C,Debit Card
TXN_000706,CUST_0131,Cereal;Flower Pots;Electric Kettle;Milk;Tomato Sauce;Garden Hose;Rice Cooker,2025-02-24,19:21,Home Cook,regular,Online,Debit Card
TXN_000707,CUST_0062,Magazine,2025-03-22,10:46,Book Lover,regular,Store C,Credit Card
TXN_000708,CUST_0237,Wireless Charger;Xbox Series X,2025-04-23,09:24,Tech Enthusiast,regular,Store A,Credit Card
TXN_000709,CUST_0089,Skincare Set;Quinoa,2025-05-06,16:05,Fashion Conscious,new,Store C,Debit Card
TXN_000710,CUST_0242,Dark Chocolate;Yogurt;Patio Umbrella,2025-05-31,06:52,Home Cook,regular,Store C,Debit Card
TXN_000711,CUST_0123,Sony WH-1000XM5,2025-02-05,10:17,Tech Enthusiast,vip,Online,Credit Card
TXN_000712,CUST_0181,Bread;Organic Coffee;Peanut Butter;Harry Potter Series;The Da Vinci Code,2025-02-12,15:08,Book Lover,vip,Online,Credit Card
